date,asset_class_id,price_local
2025-05-19,AC004,100.7252
2025-05-20,AC004,101.0376
2025-05-21,AC004,101.2235
2025-05-22,AC004,102.0039
2025-05-23,AC004,102.1056
2025-05-26,AC004,102.6891
2025-05-27,AC004,103.1099
2025-05-28,AC004,102.7248
2025-05-29,AC004,102.5018
2025-05-30,AC004,102.9563
2025-06-02,AC004,103.2826
2025-06-03,AC004,102.8521
2025-06-04,AC004,103.0593
2025-06-05,AC004,103.3495
2025-06-06,AC004,102.9114
2025-06-09,AC004,103.2753
2025-06-10,AC004,103.1259
2025-06-11,AC004,103.1367
2025-06-12,AC004,102.8997
2025-06-13,AC004,103.1882
2025-06-16,AC004,102.959
2025-06-17,AC004,102.9631
2025-06-18,AC004,102.8404
2025-06-19,AC004,103.1827
2025-06-20,AC004,103.1221
2025-06-23,AC004,102.7497
2025-06-24,AC004,102.5213
2025-06-25,AC004,102.1685
2025-06-26,AC004,101.9385
2025-06-27,AC004,101.7739
2025-06-30,AC004,101.9466
2025-07-01,AC004,101.8793
2025-07-02,AC004,102.1218
2025-07-03,AC004,102.3274
2025-07-04,AC004,102.3734
2025-07-07,AC004,102.1875
2025-07-08,AC004,102.2725
2025-07-09,AC004,102.2204
2025-07-10,AC004,102.382
2025-07-11,AC004,102.537
2025-07-14,AC004,102.4115
2025-07-15,AC004,102.7715
2025-07-16,AC004,102.9479
2025-07-17,AC004,103.3435
2025-07-18,AC004,102.9645
2025-07-21,AC004,103.1686
2025-07-22,AC004,103.0332
2025-07-23,AC004,102.9725
2025-07-24,AC004,102.0451
2025-07-25,AC004,101.5264
2025-07-28,AC004,101.8392
2025-07-29,AC004,101.8073
2025-07-30,AC004,101.43
2025-07-31,AC004,101.2943
2025-08-01,AC004,101.4629
2025-08-04,AC004,101.5257
2025-08-05,AC004,101.8473
2025-08-06,AC004,101.6919
2025-08-07,AC004,101.6891
2025-08-08,AC004,101.7822
2025-08-11,AC004,101.6882
2025-08-12,AC004,101.2297
2025-08-13,AC004,100.9771
2025-08-14,AC004,101.2879
2025-08-15,AC004,101.6568
2025-08-18,AC004,101.6566
2025-08-19,AC004,101.696
2025-08-20,AC004,101.0697
2025-08-21,AC004,100.5277
2025-08-22,AC004,100.4793
2025-08-25,AC004,100.1374
2025-08-26,AC004,100.4243
2025-08-27,AC004,100.5038
2025-08-28,AC004,100.8523
2025-08-29,AC004,100.4694
2025-09-01,AC004,100.8461
2025-09-02,AC004,101.1836
2025-09-03,AC004,101.0153
2025-09-04,AC004,101.1667
2025-09-05,AC004,100.758
2025-09-08,AC004,100.6483
2025-09-09,AC004,100.56
2025-09-10,AC004,100.5865
2025-09-11,AC004,100.9141
2025-09-12,AC004,100.7482
2025-09-15,AC004,101.079
2025-09-16,AC004,101.9495
2025-09-17,AC004,101.8125
2025-09-18,AC004,101.4824
2025-09-19,AC004,101.1894
2025-09-22,AC004,101.0083
2025-09-23,AC004,101.0789
2025-09-24,AC004,101.617
2025-09-25,AC004,101.8631
2025-09-26,AC004,101.7139
2025-09-29,AC004,101.6351
2025-09-30,AC004,101.679
2025-10-01,AC004,101.7999
2025-10-02,AC004,101.7473
2025-10-03,AC004,102.1094
2025-10-06,AC004,102.302
2025-10-07,AC004,101.7739
2025-10-08,AC004,101.4123
2025-10-09,AC004,101.6311
2025-10-10,AC004,101.0926
2025-10-13,AC004,101.0303
2025-10-14,AC004,101.3313
2025-10-15,AC004,101.6531
2025-10-16,AC004,101.8411
2025-10-17,AC004,102.5229
2025-10-20,AC004,102.5684
2025-10-21,AC004,102.168
2025-10-22,AC004,101.7626
2025-10-23,AC004,101.5866
2025-10-24,AC004,101.9012
2025-10-27,AC004,102.0295
2025-10-28,AC004,102.2767
2025-10-29,AC004,101.9449
2025-10-30,AC004,101.8555
2025-10-31,AC004,101.6505
2025-11-03,AC004,101.826
2025-11-04,AC004,101.9143
2025-11-05,AC004,101.7881
2025-11-06,AC004,101.8752
2025-11-07,AC004,101.6392
2025-11-10,AC004,102.2619
2025-11-11,AC004,102.7393
2025-11-12,AC004,103.1552
2025-11-13,AC004,103.406
2025-11-14,AC004,103.1067
2025-11-17,AC004,102.9696
2025-11-18,AC004,103.1189
2025-11-19,AC004,103.0229
2025-11-20,AC004,102.544
2025-11-21,AC004,101.7903
2025-11-24,AC004,101.8504
2025-11-25,AC004,101.543
2025-11-26,AC004,101.0318
2025-11-27,AC004,101.4119
2025-11-28,AC004,101.2435
2025-12-01,AC004,101.3246
2025-12-02,AC004,101.5419
2025-12-03,AC004,101.2458
2025-12-04,AC004,101.4978
2025-12-05,AC004,101.6035
2025-12-08,AC004,101.8449
2025-12-09,AC004,101.9012
2025-12-10,AC004,101.7311
2025-12-11,AC004,101.8343
2025-12-12,AC004,101.8609
2025-12-15,AC004,101.7774
2025-12-16,AC004,101.9908
2025-12-17,AC004,101.7417
2025-12-18,AC004,101.6303
2025-12-19,AC004,101.9846
2025-12-22,AC004,102.7411
2025-12-23,AC004,102.5024
2025-12-24,AC004,102.1612
2025-12-25,AC004,101.6403
2025-12-26,AC004,101.2391
2025-12-29,AC004,100.9447
2025-12-30,AC004,101.1329
2025-12-31,AC004,101.1836
2025-01-02,AC005,100.7548
2025-01-03,AC005,100.6148
2025-01-06,AC005,101.2708
2025-01-07,AC005,101.3471
2025-01-08,AC005,101.1516
2025-01-09,AC005,101.0917
2025-01-10,AC005,100.8886
2025-01-13,AC005,100.688
2025-01-14,AC005,100.6288
2025-01-15,AC005,100.2893
2025-01-16,AC005,99.5182
2025-01-17,AC005,99.4695
2025-01-20,AC005,99.5768
2025-01-21,AC005,99.6826
2025-01-22,AC005,99.679
2025-01-23,AC005,99.8626
2025-01-24,AC005,100.4565
2025-01-27,AC005,100.2219
2025-01-28,AC005,100.2425
2025-01-29,AC005,100.2162
2025-01-30,AC005,99.7915
2025-01-31,AC005,100.0588
2025-02-03,AC005,100.4248
2025-02-04,AC005,101.1944
2025-02-05,AC005,100.9241
2025-02-06,AC005,101.183
2025-02-07,AC005,100.6803
2025-02-10,AC005,101.0641
2025-02-11,AC005,101.2568
2025-02-12,AC005,101.2992
2025-02-13,AC005,101.1228
2025-02-14,AC005,100.4604
2025-02-17,AC005,100.5689
2025-02-18,AC005,100.3622
2025-02-19,AC005,99.9924
2025-02-20,AC005,100.2863
2025-02-21,AC005,99.6831
2025-02-24,AC005,99.0138
2025-02-25,AC005,98.8873
2025-02-26,AC005,98.8154
2025-02-27,AC005,99.4303
2025-02-28,AC005,99.3102
2025-03-03,AC005,98.6342
2025-03-04,AC005,98.0642
2025-03-05,AC005,98.3804
2025-03-06,AC005,98.2257
2025-03-07,AC005,97.8554
2025-03-10,AC005,98.0914
2025-03-11,AC005,98.2319
2025-03-12,AC005,98.5803
2025-03-13,AC005,98.3251
2025-03-14,AC005,98.4071
2025-03-17,AC005,98.0025
2025-03-18,AC005,97.7153
2025-03-19,AC005,97.8569
2025-03-20,AC005,97.453
2025-03-21,AC005,97.4399
2025-03-24,AC005,97.6773
2025-03-25,AC005,98.2506
2025-03-26,AC005,98.4108
2025-03-27,AC005,98.7205
2025-03-28,AC005,98.4518
2025-03-31,AC005,98.5808
2025-04-01,AC005,98.8076
2025-04-02,AC005,98.8787
2025-04-03,AC005,99.4246
2025-04-04,AC005,99.0022
2025-04-07,AC005,99.3229
2025-04-08,AC005,99.6424
2025-04-09,AC005,100.0082
2025-04-10,AC005,99.4684
2025-04-11,AC005,98.8489
2025-04-14,AC005,99.2485
2025-04-15,AC005,99.5538
2025-04-16,AC005,99.6661
2025-04-17,AC005,100.0422
2025-04-18,AC005,99.9039
2025-04-21,AC005,100.2781
2025-04-22,AC005,99.6924
2025-04-23,AC005,99.7111
2025-04-24,AC005,99.4931
2025-04-25,AC005,99.6731
2025-04-28,AC005,99.4089
2025-04-29,AC005,99.3921
2025-04-30,AC005,99.5506
2025-05-01,AC005,99.2132
2025-05-02,AC005,98.9822
2025-05-05,AC005,98.9604
2025-05-06,AC005,98.5273
2025-05-07,AC005,98.8693
2025-05-08,AC005,99.507
2025-05-09,AC005,98.9406
2025-05-12,AC005,99.007
2025-05-13,AC005,98.0986
2025-05-14,AC005,97.9251
2025-05-15,AC005,98.2327
2025-05-16,AC005,97.9854
2025-05-19,AC005,97.8373
2025-05-20,AC005,97.5985
2025-05-21,AC005,97.5875
2025-05-22,AC005,97.8823
2025-05-23,AC005,98.1233
2025-05-26,AC005,98.2298
2025-05-27,AC005,98.4159
2025-05-28,AC005,98.2192
2025-05-29,AC005,98.0081
2025-05-30,AC005,98.1092
2025-06-02,AC005,99.1383
2025-06-03,AC005,98.7209
2025-06-04,AC005,98.5589
2025-06-05,AC005,98.503
2025-06-06,AC005,98.6208
2025-06-09,AC005,98.3975
2025-06-10,AC005,99.0226
2025-06-11,AC005,99.0294
2025-06-12,AC005,99.2377
2025-06-13,AC005,99.7949
2025-06-16,AC005,99.3871
2025-06-17,AC005,99.1464
2025-06-18,AC005,98.9715
2025-06-19,AC005,98.7407
2025-06-20,AC005,98.7083
2025-06-23,AC005,98.7664
2025-06-24,AC005,98.1899
2025-06-25,AC005,98.5214
2025-06-26,AC005,98.6786
2025-06-27,AC005,97.8913
2025-06-30,AC005,98.0207
2025-07-01,AC005,98.601
2025-07-02,AC005,99.0084
2025-07-03,AC005,99.0373
2025-07-04,AC005,98.9328
2025-07-07,AC005,99.1088
2025-07-08,AC005,98.5945
2025-07-09,AC005,98.728
2025-07-10,AC005,98.4912
2025-07-11,AC005,98.7483
2025-07-14,AC005,98.3007
2025-07-15,AC005,98.5289
2025-07-16,AC005,98.6503
2025-07-17,AC005,98.3921
2025-07-18,AC005,98.3363
2025-07-21,AC005,97.8907
2025-07-22,AC005,98.1724
2025-07-23,AC005,98.2381
2025-07-24,AC005,97.802
2025-07-25,AC005,98.4839
2025-07-28,AC005,98.4212
2025-07-29,AC005,97.7536
2025-07-30,AC005,97.6639
2025-07-31,AC005,97.7307
2025-08-01,AC005,96.9251
2025-08-04,AC005,97.7164
2025-08-05,AC005,97.3592
2025-08-06,AC005,98.3053
2025-08-07,AC005,97.9742
2025-08-08,AC005,97.8834
2025-08-11,AC005,98.3108
2025-08-12,AC005,98.386
2025-08-13,AC005,98.7448
2025-08-14,AC005,98.9521
2025-08-15,AC005,99.3191
2025-08-18,AC005,99.5109
2025-08-19,AC005,99.4609
2025-08-20,AC005,99.6937
2025-08-21,AC005,99.3949
2025-08-22,AC005,99.2376
2025-08-25,AC005,99.4501
2025-08-26,AC005,99.4612
2025-08-27,AC005,98.9446
2025-08-28,AC005,98.9402
2025-08-29,AC005,99.0501
2025-09-01,AC005,98.8914
2025-09-02,AC005,99.0983
2025-09-03,AC005,99.9629
2025-09-04,AC005,99.9856
2025-09-05,AC005,99.9904
2025-09-08,AC005,99.6188
2025-09-09,AC005,99.4821
2025-09-10,AC005,99.229
2025-09-11,AC005,98.4027
2025-09-12,AC005,97.9608
2025-09-15,AC005,97.7888
2025-09-16,AC005,97.9112
2025-09-17,AC005,97.7793
2025-09-18,AC005,98.7258
2025-09-19,AC005,99.2619
2025-09-22,AC005,99.4167
2025-09-23,AC005,100.1909
2025-09-24,AC005,100.4903
2025-09-25,AC005,100.8505
2025-09-26,AC005,99.9977
2025-09-29,AC005,99.8794
2025-09-30,AC005,99.9765
2025-10-01,AC005,99.5968
2025-10-02,AC005,99.6082
2025-10-03,AC005,99.8271
2025-10-06,AC005,100.2041
2025-10-07,AC005,100.0914
2025-10-08,AC005,100.1248
2025-10-09,AC005,100.1657
2025-10-10,AC005,100.2608
2025-10-13,AC005,100.411
2025-10-14,AC005,101.3522
2025-10-15,AC005,101.5419
2025-10-16,AC005,101.7885
2025-10-17,AC005,102.1981
2025-10-20,AC005,101.5683
2025-10-21,AC005,102.0064
2025-10-22,AC005,102.2038
2025-10-23,AC005,102.3096
2025-10-24,AC005,103.1595
2025-10-27,AC005,103.2254
2025-10-28,AC005,103.1906
2025-10-29,AC005,103.3808
2025-10-30,AC005,102.9712
2025-10-31,AC005,103.6138
2025-11-03,AC005,104.2581
2025-11-04,AC005,104.47
2025-11-05,AC005,104.5679
2025-11-06,AC005,104.3208
2025-11-07,AC005,104.6244
2025-11-10,AC005,104.8201
2025-11-11,AC005,105.1154
2025-11-12,AC005,104.792
2025-11-13,AC005,104.5075
2025-11-14,AC005,104.9282
2025-11-17,AC005,104.2437
2025-11-18,AC005,103.6898
2025-11-19,AC005,103.8196
2025-11-20,AC005,103.6938
2025-11-21,AC005,103.61
2025-11-24,AC005,103.4711
2025-11-25,AC005,103.2094
2025-11-26,AC005,103.26
2025-11-27,AC005,102.4864
2025-11-28,AC005,103.1499
2025-12-01,AC005,102.7741
2025-12-02,AC005,102.8956
2025-12-03,AC005,103.4995
2025-12-04,AC005,103.2306
2025-12-05,AC005,103.2564
2025-12-08,AC005,102.2786
2025-12-09,AC005,102.6242
2025-12-10,AC005,102.3677
2025-12-11,AC005,101.494
2025-12-12,AC005,101.3379
2025-12-15,AC005,100.966
2025-12-16,AC005,100.8026
2025-12-17,AC005,100.3148
2025-12-18,AC005,100.5836
2025-12-19,AC005,100.8069
2025-12-22,AC005,100.3554
2025-12-23,AC005,100.7349
2025-12-24,AC005,101.0492
2025-12-25,AC005,101.7929
2025-12-26,AC005,102.4055
2025-12-29,AC005,102.4156
2025-12-30,AC005,102.5497
2025-12-31,AC005,103.1267
2025-01-02,AC006,94.7621
2025-01-03,AC006,94.7357
2025-01-06,AC006,94.4147
2025-01-07,AC006,94.934
2025-01-08,AC006,94.4919
2025-01-09,AC006,94.1315
2025-01-10,AC006,93.3476
2025-01-13,AC006,92.6817
2025-01-14,AC006,92.8978
2025-01-15,AC006,92.4972
2025-01-16,AC006,93.2936
2025-01-17,AC006,93.2001
2025-01-20,AC006,91.7704
2025-01-21,AC006,90.9548
2025-01-22,AC006,91.1817
2025-01-23,AC006,91.3151
2025-01-24,AC006,91.5767
2025-01-27,AC006,91.8688
2025-01-28,AC006,92.0803
2025-01-29,AC006,91.5233
2025-01-30,AC006,91.739
2025-01-31,AC006,91.9851
2025-02-03,AC006,92.2867
2025-02-04,AC006,92.5618
2025-02-05,AC006,93.5279
2025-02-06,AC006,94.1445
2025-02-07,AC006,93.2651
2025-02-10,AC006,92.8844
2025-02-11,AC006,93.7332
2025-02-12,AC006,93.8938
2025-02-13,AC006,93.6424
2025-02-14,AC006,93.9366
2025-02-17,AC006,94.7126
2025-02-18,AC006,93.9071
2025-02-19,AC006,95.065
2025-02-20,AC006,93.794
2025-02-21,AC006,93.962
2025-02-24,AC006,93.7793
2025-02-25,AC006,93.7752
2025-02-26,AC006,94.2634
2025-02-27,AC006,94.73
2025-02-28,AC006,95.4046
2025-03-03,AC006,95.4408
2025-03-04,AC006,95.672
2025-03-05,AC006,95.2735
2025-03-06,AC006,95.5555
2025-03-07,AC006,95.864
2025-03-10,AC006,96.6143
2025-03-11,AC006,96.6094
2025-03-12,AC006,96.8489
2025-03-13,AC006,97.0034
2025-03-14,AC006,97.312
2025-03-17,AC006,97.2284
2025-03-18,AC006,97.9413
2025-03-19,AC006,98.8911
2025-03-20,AC006,98.8091
2025-03-21,AC006,98.3507
2025-03-24,AC006,98.1059
2025-03-25,AC006,97.8176
2025-03-26,AC006,98.0344
2025-03-27,AC006,97.8961
2025-03-28,AC006,98.6537
2025-03-31,AC006,99.6612
2025-04-01,AC006,99.3121
2025-04-02,AC006,98.7615
2025-04-03,AC006,97.4106
2025-04-04,AC006,96.9094
2025-04-07,AC006,96.2463
2025-04-08,AC006,96.6149
2025-04-09,AC006,97.6593
2025-04-10,AC006,96.9302
2025-04-11,AC006,98.1927
2025-04-14,AC006,98.0889
2025-04-15,AC006,97.9831
2025-04-16,AC006,97.7268
2025-04-17,AC006,98.67
2025-04-18,AC006,97.6913
2025-04-21,AC006,96.8238
2025-04-22,AC006,96.7753
2025-04-23,AC006,96.9606
2025-04-24,AC006,97.5422
2025-04-25,AC006,97.328
2025-04-28,AC006,96.7218
2025-04-29,AC006,96.3474
2025-04-30,AC006,96.2594
2025-05-01,AC006,96.0782
2025-05-02,AC006,95.7594
2025-05-05,AC006,96.2333
2025-05-06,AC006,96.3588
2025-05-07,AC006,95.3049
2025-05-08,AC006,95.7711
2025-05-09,AC006,95.3724
2025-05-12,AC006,95.6331
2025-05-13,AC006,94.8931
2025-05-14,AC006,94.5483
2025-05-15,AC006,95.3492
2025-05-16,AC006,95.335
2025-05-19,AC006,93.437
2025-05-20,AC006,93.1151
2025-05-21,AC006,93.8021
2025-05-22,AC006,94.287
2025-05-23,AC006,94.1371
2025-05-26,AC006,94.8159
2025-05-27,AC006,93.7206
2025-05-28,AC006,92.7149
2025-05-29,AC006,92.9915
2025-05-30,AC006,92.5111
2025-06-02,AC006,92.5354
2025-06-03,AC006,93.2426
2025-06-04,AC006,92.861
2025-06-05,AC006,94.0963
2025-06-06,AC006,92.5259
2025-06-09,AC006,92.3233
2025-06-10,AC006,91.9796
2025-06-11,AC006,91.7136
2025-06-12,AC006,91.9498
2025-06-13,AC006,91.8936
2025-06-16,AC006,91.4241
2025-06-17,AC006,91.5273
2025-06-18,AC006,92.29
2025-06-19,AC006,93.1863
2025-06-20,AC006,92.4323
2025-06-23,AC006,91.7801
2025-06-24,AC006,91.9741
2025-06-25,AC006,91.3888
2025-06-26,AC006,91.6352
2025-06-27,AC006,92.7052
2025-06-30,AC006,93.6342
2025-07-01,AC006,93.2855
2025-07-02,AC006,92.5304
2025-07-03,AC006,92.59
2025-07-04,AC006,92.2257
2025-07-07,AC006,91.7934
2025-07-08,AC006,90.8738
2025-07-09,AC006,90.6141
2025-07-10,AC006,90.1443
2025-07-11,AC006,90.1366
2025-07-14,AC006,89.4296
2025-07-15,AC006,88.6901
2025-07-16,AC006,89.9234
2025-07-17,AC006,89.7794
2025-07-18,AC006,88.975
2025-07-21,AC006,89.1947
2025-07-22,AC006,88.8605
2025-07-23,AC006,88.562
2025-07-24,AC006,89.0606
2025-07-25,AC006,89.9294
2025-07-28,AC006,90.092
2025-07-29,AC006,89.3976
2025-07-30,AC006,88.9492
2025-07-31,AC006,88.7192
2025-08-01,AC006,89.3587
2025-08-04,AC006,88.8042
2025-08-05,AC006,89.313
2025-08-06,AC006,89.0786
2025-08-07,AC006,89.1761
2025-08-08,AC006,89.2757
2025-08-11,AC006,88.8971
2025-08-12,AC006,88.7519
2025-08-13,AC006,88.3632
2025-08-14,AC006,86.6477
2025-08-15,AC006,86.8011
2025-08-18,AC006,85.7701
2025-08-19,AC006,85.9753
2025-08-20,AC006,85.4872
2025-08-21,AC006,85.735
2025-08-22,AC006,85.2596
2025-08-25,AC006,85.4228
2025-08-26,AC006,85.6579
2025-08-27,AC006,85.828
2025-08-28,AC006,86.2745
2025-08-29,AC006,85.4579
2025-09-01,AC006,85.4789
2025-09-02,AC006,85.1864
2025-09-03,AC006,85.5495
2025-09-04,AC006,84.4835
2025-09-05,AC006,84.0171
2025-09-08,AC006,85.0925
2025-09-09,AC006,86.1809
2025-09-10,AC006,86.0239
2025-09-11,AC006,85.4994
2025-09-12,AC006,85.5007
2025-09-15,AC006,85.5468
2025-09-16,AC006,86.2634
2025-09-17,AC006,85.4872
2025-09-18,AC006,85.9834
2025-09-19,AC006,84.3275
2025-09-22,AC006,84.8742
2025-09-23,AC006,85.1286
2025-09-24,AC006,85.44
2025-09-25,AC006,85.1443
2025-09-26,AC006,85.3808
2025-09-29,AC006,86.3094
2025-09-30,AC006,87.6118
2025-10-01,AC006,88.2674
2025-10-02,AC006,88.2253
2025-10-03,AC006,87.7932
2025-10-06,AC006,87.7344
2025-10-07,AC006,88.279
2025-10-08,AC006,88.522
2025-10-09,AC006,87.814
2025-10-10,AC006,88.0612
2025-10-13,AC006,88.2542
2025-10-14,AC006,89.3626
2025-10-15,AC006,90.0097
2025-10-16,AC006,90.7364
2025-10-17,AC006,89.6413
2025-10-20,AC006,88.7142
2025-10-21,AC006,89.2409
2025-10-22,AC006,89.8965
2025-10-23,AC006,90.2336
2025-10-24,AC006,89.7556
2025-10-27,AC006,89.3356
2025-10-28,AC006,89.8528
2025-10-29,AC006,89.7073
2025-10-30,AC006,89.7937
2025-10-31,AC006,90.2458
2025-11-03,AC006,90.6527
2025-11-04,AC006,91.2418
2025-11-05,AC006,91.5486
2025-11-06,AC006,92.1573
2025-11-07,AC006,91.6282
2025-11-10,AC006,91.1361
2025-11-11,AC006,90.8827
2025-11-12,AC006,91.0308
2025-11-13,AC006,91.4487
2025-11-14,AC006,91.527
2025-11-17,AC006,90.5546
2025-11-18,AC006,91.1418
2025-11-19,AC006,91.7339
2025-11-20,AC006,92.3439
2025-11-21,AC006,93.4067
2025-11-24,AC006,92.543
2025-11-25,AC006,91.8335
2025-11-26,AC006,91.2921
2025-11-27,AC006,90.3818
2025-11-28,AC006,89.5813
2025-12-01,AC006,89.0846
2025-12-02,AC006,89.0195
2025-12-03,AC006,87.9598
2025-12-04,AC006,88.344
2025-12-05,AC006,88.4415
2025-12-08,AC006,88.5061
2025-12-09,AC006,89.224
2025-12-10,AC006,89.4259
2025-12-11,AC006,88.7537
2025-12-12,AC006,87.8239
2025-12-15,AC006,86.9002
2025-12-16,AC006,87.5852
2025-12-17,AC006,86.9124
2025-12-18,AC006,87.7567
2025-12-19,AC006,87.5007
2025-12-22,AC006,87.4174
2025-12-23,AC006,87.5664
2025-12-24,AC006,86.3611
2025-12-25,AC006,86.4351
2025-12-26,AC006,85.4612
2025-12-29,AC006,86.0977
2025-12-30,AC006,85.5641
2025-12-31,AC006,86.5202
2025-01-02,AC007,100.0127
2025-01-03,AC007,100.0442
2025-01-06,AC007,100.0739
2025-01-07,AC007,100.0884
2025-01-08,AC007,100.0996
2025-01-09,AC007,100.1011
2025-01-10,AC007,100.1233
2025-01-13,AC007,100.1728
2025-01-14,AC007,100.1829
2025-01-15,AC007,100.2075
2025-01-16,AC007,100.2177
2025-01-17,AC007,100.2513
2025-01-20,AC007,100.2813
2025-01-21,AC007,100.3019
2025-01-22,AC007,100.3213
2025-01-23,AC007,100.3635
2025-01-24,AC007,100.378
2025-01-27,AC007,100.3994
2025-01-28,AC007,100.4294
2025-01-29,AC007,100.4385
2025-01-30,AC007,100.4595
2025-01-31,AC007,100.4726
2025-02-03,AC007,100.4881
2025-02-04,AC007,100.5205
2025-02-05,AC007,100.514
2025-02-06,AC007,100.5355
2025-02-07,AC007,100.5699
2025-02-10,AC007,100.5774
2025-02-11,AC007,100.611
2025-02-12,AC007,100.628
2025-02-13,AC007,100.6234
2025-02-14,AC007,100.6356
2025-02-17,AC007,100.6556
2025-02-18,AC007,100.6933
2025-02-19,AC007,100.7296
2025-02-20,AC007,100.7551
2025-02-21,AC007,100.7758
2025-02-24,AC007,100.7981
2025-02-25,AC007,100.8223
2025-02-26,AC007,100.853
2025-02-27,AC007,100.8673
2025-02-28,AC007,100.8913
2025-03-03,AC007,100.9191
2025-03-04,AC007,100.9468
2025-03-05,AC007,100.9688
2025-03-06,AC007,100.9836
2025-03-07,AC007,101.0172
2025-03-10,AC007,101.0477
2025-03-11,AC007,101.0577
2025-03-12,AC007,101.077
2025-03-13,AC007,101.0999
2025-03-14,AC007,101.1289
2025-03-17,AC007,101.1407
2025-03-18,AC007,101.1519
2025-03-19,AC007,101.1887
2025-03-20,AC007,101.2068
2025-03-21,AC007,101.2268
2025-03-24,AC007,101.2585
2025-03-25,AC007,101.2888
2025-03-26,AC007,101.2793
2025-03-27,AC007,101.3051
2025-03-28,AC007,101.3253
2025-03-31,AC007,101.3411
2025-04-01,AC007,101.3544
2025-04-02,AC007,101.3853
2025-04-03,AC007,101.4021
2025-04-04,AC007,101.4309
2025-04-07,AC007,101.4543
2025-04-08,AC007,101.474
2025-04-09,AC007,101.5067
2025-04-10,AC007,101.5437
2025-04-11,AC007,101.5629
2025-04-14,AC007,101.599
2025-04-15,AC007,101.6104
2025-04-16,AC007,101.6353
2025-04-17,AC007,101.6574
2025-04-18,AC007,101.6666
2025-04-21,AC007,101.6894
2025-04-22,AC007,101.7025
2025-04-23,AC007,101.7306
2025-04-24,AC007,101.7573
2025-04-25,AC007,101.7915
2025-04-28,AC007,101.8066
2025-04-29,AC007,101.8251
2025-04-30,AC007,101.841
2025-05-01,AC007,101.872
2025-05-02,AC007,101.898
2025-05-05,AC007,101.9198
2025-05-06,AC007,101.9071
2025-05-07,AC007,101.9361
2025-05-08,AC007,101.9557
2025-05-09,AC007,101.9833
2025-05-12,AC007,101.9896
2025-05-13,AC007,102.0104
2025-05-14,AC007,102.0314
2025-05-15,AC007,102.055
2025-05-16,AC007,102.0871
2025-05-19,AC007,102.1077
2025-05-20,AC007,102.1352
2025-05-21,AC007,102.1506
2025-05-22,AC007,102.1746
2025-05-23,AC007,102.1845
2025-05-26,AC007,102.2072
2025-05-27,AC007,102.2275
2025-05-28,AC007,102.2538
2025-05-29,AC007,102.2739
2025-05-30,AC007,102.3015
2025-06-02,AC007,102.3149
2025-06-03,AC007,102.3471
2025-06-04,AC007,102.3535
2025-06-05,AC007,102.3755
2025-06-06,AC007,102.3987
2025-06-09,AC007,102.4379
2025-06-10,AC007,102.4443
2025-06-11,AC007,102.4604
2025-06-12,AC007,102.4814
2025-06-13,AC007,102.4806
2025-06-16,AC007,102.4974
2025-06-17,AC007,102.5361
2025-06-18,AC007,102.5568
2025-06-19,AC007,102.5949
2025-06-20,AC007,102.6036
2025-06-23,AC007,102.6312
2025-06-24,AC007,102.6631
2025-06-25,AC007,102.6706
2025-06-26,AC007,102.6841
2025-06-27,AC007,102.6968
2025-06-30,AC007,102.7421
2025-07-01,AC007,102.7524
2025-07-02,AC007,102.7865
2025-07-03,AC007,102.8026
2025-07-04,AC007,102.8106
2025-07-07,AC007,102.8212
2025-07-08,AC007,102.8444
2025-07-09,AC007,102.8889
2025-07-10,AC007,102.9027
2025-07-11,AC007,102.9181
2025-07-14,AC007,102.9496
2025-07-15,AC007,102.9738
2025-07-16,AC007,102.9983
2025-07-17,AC007,103.0369
2025-07-18,AC007,103.0536
2025-07-21,AC007,103.0719
2025-07-22,AC007,103.0875
2025-07-23,AC007,103.1247
2025-07-24,AC007,103.1655
2025-07-25,AC007,103.1891
2025-07-28,AC007,103.2072
2025-07-29,AC007,103.2069
2025-07-30,AC007,103.222
2025-07-31,AC007,103.2522
2025-08-01,AC007,103.2636
2025-08-04,AC007,103.3014
2025-08-05,AC007,103.3299
2025-08-06,AC007,103.3615
2025-08-07,AC007,103.382
2025-08-08,AC007,103.4241
2025-08-11,AC007,103.4337
2025-08-12,AC007,103.4517
2025-08-13,AC007,103.4756
2025-08-14,AC007,103.4951
2025-08-15,AC007,103.5162
2025-08-18,AC007,103.5172
2025-08-19,AC007,103.5423
2025-08-20,AC007,103.574
2025-08-21,AC007,103.586
2025-08-22,AC007,103.6049
2025-08-25,AC007,103.6129
2025-08-26,AC007,103.6193
2025-08-27,AC007,103.6435
2025-08-28,AC007,103.6788
2025-08-29,AC007,103.6926
2025-09-01,AC007,103.7105
2025-09-02,AC007,103.7377
2025-09-03,AC007,103.7499
2025-09-04,AC007,103.7589
2025-09-05,AC007,103.7555
2025-09-08,AC007,103.7741
2025-09-09,AC007,103.8175
2025-09-10,AC007,103.8337
2025-09-11,AC007,103.8499
2025-09-12,AC007,103.8807
2025-09-15,AC007,103.9079
2025-09-16,AC007,103.9161
2025-09-17,AC007,103.9321
2025-09-18,AC007,103.9549
2025-09-19,AC007,103.9612
2025-09-22,AC007,103.9857
2025-09-23,AC007,103.9974
2025-09-24,AC007,104.016
2025-09-25,AC007,104.041
2025-09-26,AC007,104.0696
2025-09-29,AC007,104.0779
2025-09-30,AC007,104.0898
2025-10-01,AC007,104.1115
2025-10-02,AC007,104.1373
