date,job_id,well_id,well_name,basin,region,well_type,rig_id,rig_name,contractor_id,contractor_name,operation_phase,afe_budget_cad,actual_cost_cad,cumulative_actual_cost_cad,cost_variance_cad,cost_variance_pct,planned_days,elapsed_days,schedule_variance_days,drilling_days,depth_drilled_m,cumulative_depth_m,target_depth_m,progress_pct,productive_hours,rig_available_hours,rig_utilization_pct,npt_hours,npt_pct,npt_cost_impact_cad,hse_incident_count,recordable_count,lost_time_count,cost_per_meter_cad,forecast_final_cost_cad,forecast_variance_cad,risk_flag
2025-02-22,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Surface,3363264.63,60446.56,128067.86,6058.06,0.0,41,2,0.5126,2,77.93,103.39,2850,0.0363,19.38,24.0,0.8075,0.0,0.0,0.0,1.0,0.0,0.0,1238.6871,3363264.63,0.0,Normal
2025-02-23,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Surface,3363264.63,98579.59,226647.45,51509.8697,0.0,41,3,0.865,3,45.02,148.41,2850,0.0521,7.56,24.0,0.315,13.68,0.57,79598.36,0.0,0.0,0.0,1527.171,3363264.63,0.0,Medium
2025-02-24,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Surface,3363264.63,63403.72,290051.17,4008.4635,0.0,41,4,0.513,4,93.98,242.39,2850,0.085,23.69,24.0,0.9871,0.0,0.0,0.0,0.0,0.0,0.0,1196.6301,3363264.63,0.0,Normal
2025-02-25,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,76810.94,366862.11,-39892.2944,-0.0981,41,5,0.0414,5,102.29,344.68,2850,0.1209,17.08,24.0,0.7117,5.14,0.2142,39630.44,0.0,0.0,0.0,1064.3557,3033413.6402,-329850.9898,Normal
2025-02-26,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,74846.41,441708.52,-19884.7993,-0.0431,41,6,0.3729,6,46.47,391.15,2850,0.1372,15.09,24.0,0.6288,6.72,0.28,63779.62,0.0,0.0,0.0,1129.2561,3218379.8594,-144884.7706,Medium
2025-02-27,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,77177.84,518886.36,-52738.8169,-0.0923,41,7,0.0316,7,93.24,484.39,2850,0.17,18.98,24.0,0.7908,4.7,0.1958,34440.06,0.0,0.0,0.0,1071.2161,3052965.8457,-310298.7843,Normal
2025-02-28,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,72193.24,591079.6,-74787.7921,-0.1123,41,8,-0.1173,8,79.86,564.25,2850,0.198,19.78,24.0,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,1047.5491,2985515.0377,-377749.5923,Normal
2025-03-01,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,71869.8,662949.4,-31641.4521,-0.0456,41,9,0.5326,9,24.34,588.59,2850,0.2065,20.25,24.0,0.8438,0.0,0.0,0.0,1.0,0.0,0.0,1126.3348,3210054.1803,-153210.4497,Normal
2025-03-02,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,76762.16,739711.56,-25212.8261,-0.033,41,10,0.6752,10,59.6,648.19,2850,0.2274,15.68,24.0,0.6533,3.68,0.1533,29914.84,0.0,0.0,0.0,1141.1956,3252407.3898,-110857.2402,Normal
2025-03-03,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,80725.39,820436.95,-25359.1993,-0.03,41,11,0.6893,11,68.53,716.72,2850,0.2515,15.92,24.0,0.6633,6.76,0.2817,48262.54,1.0,1.0,0.0,1144.7106,3262425.0858,-100839.5442,Medium
2025-03-04,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,77909.2,898346.15,-51274.5685,-0.054,41,12,0.4236,12,87.98,804.7,2850,0.2824,19.19,24.0,0.7996,4.17,0.1737,35423.48,0.0,0.0,0.0,1116.374,3181665.8724,-181598.7576,Normal
2025-03-05,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,79399.9,977746.05,-98451.4279,-0.0915,41,13,-0.1194,13,107.26,911.96,2850,0.32,17.75,24.0,0.7396,4.11,0.1713,38654.07,0.0,0.0,0.0,1072.137,3055590.4234,-307674.2066,Normal
2025-03-06,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,73799.76,1051545.81,-109866.1728,-0.0946,41,14,-0.1582,14,72.21,984.17,2850,0.3453,19.78,24.0,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,1068.4595,3045109.6442,-318154.9858,Normal
2025-03-07,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,81064.33,1132610.14,-153773.6759,-0.1195,41,15,-0.6817,15,105.9,1090.07,2850,0.3825,20.87,24.0,0.8696,0.0,0.0,0.0,1.0,1.0,1.0,1039.0251,2961221.6637,-402042.9663,High
2025-03-08,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,68819.01,1201429.15,-128122.4624,-0.0964,41,16,-0.2079,16,36.58,1126.65,2850,0.3953,21.9,24.0,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,1066.373,3039163.0742,-324101.5558,Normal
2025-03-09,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,71622.3,1273051.45,-157197.4855,-0.1099,41,17,-0.4355,17,85.33,1211.98,2850,0.4253,20.32,24.0,0.8467,0.0,0.0,0.0,0.0,0.0,0.0,1050.3898,2993610.9775,-369653.6525,Normal
2025-03-10,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,74067.89,1347119.34,-239055.2642,-0.1507,41,18,-1.3363,18,132.13,1344.11,2850,0.4716,17.8,24.0,0.7417,5.09,0.2121,47525.93,0.0,0.0,0.0,1002.2389,2856380.8907,-506883.7393,Normal
2025-03-11,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,78914.59,1426033.93,-235005.7647,-0.1415,41,19,-1.249,19,63.44,1407.55,2850,0.4939,18.84,24.0,0.785,0.0,0.0,0.0,0.0,0.0,0.0,1013.132,2887426.1664,-475838.4636,Normal
2025-03-12,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,73045.15,1499079.08,-204502.9621,-0.12,41,20,-0.7676,20,36.05,1443.6,2850,0.5065,19.99,24.0,0.8329,3.46,0.1442,30975.19,0.0,0.0,0.0,1038.4311,2959528.5245,-403736.1055,Normal
2025-03-13,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,70028.47,1569107.55,-245792.6508,-0.1354,41,21,-1.1246,21,94.33,1537.93,2850,0.5396,18.95,24.0,0.7896,0.0,0.0,0.0,0.0,0.0,0.0,1020.2724,2907776.3731,-455488.2569,Normal
2025-03-14,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,85254.23,1654361.78,-320747.8265,-0.1624,41,22,-2.0776,22,135.76,1673.69,2850,0.5873,15.02,24.0,0.6258,7.38,0.3075,66742.41,0.0,0.0,0.0,988.4517,2817087.4373,-546177.1927,Medium
2025-03-15,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,68658.93,1723020.71,-405229.546,-0.1904,41,23,-2.9445,23,129.77,1803.46,2850,0.6328,20.15,24.0,0.8396,0.0,0.0,0.0,0.0,0.0,0.0,955.3972,2722882.1396,-640382.4904,Normal
2025-03-16,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,65147.82,1788168.53,-397068.4099,-0.1817,41,24,-2.6392,24,48.29,1851.75,2850,0.6497,22.41,24.0,0.9338,0.0,0.0,0.0,0.0,0.0,0.0,965.6641,2752142.7355,-611121.8945,Normal
2025-03-17,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,54288.16,1842456.69,-465734.1242,-0.2018,41,25,-3.1381,25,104.19,1955.94,2850,0.6863,20.04,24.0,0.835,0.0,0.0,0.0,0.0,0.0,0.0,941.9802,2684643.4791,-678621.1509,Normal
2025-03-18,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Intermediate,3363264.63,73207.33,1915664.02,-446020.4032,-0.1889,41,26,-2.7902,26,45.33,2001.27,2850,0.7022,17.75,24.0,0.7396,0.0,0.0,0.0,0.0,0.0,0.0,957.2242,2728088.8921,-635175.7379,Normal
2025-03-19,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,69912.03,1985576.05,-508007.3513,-0.2037,41,27,-3.3981,27,111.77,2113.04,2850,0.7414,22.24,24.0,0.9267,0.0,0.0,0.0,0.0,0.0,0.0,939.6775,2678080.7474,-685183.8826,Normal
2025-03-20,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,78367.41,2063943.46,-476855.4564,-0.1877,41,28,-2.9737,28,40.01,2153.05,2850,0.7555,18.01,24.0,0.7504,3.71,0.1546,23123.03,0.0,0.0,0.0,958.6138,2732049.3537,-631215.2763,Normal
2025-03-21,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,79324.24,2143267.7,-455816.0023,-0.1754,41,29,-2.6842,29,49.39,2202.44,2850,0.7728,9.43,24.0,0.3929,11.09,0.4621,64218.73,0.0,0.0,0.0,973.1333,2773429.8982,-589834.7318,Medium
2025-03-22,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,73627.98,2216895.68,-435717.0341,-0.1643,41,30,-2.3368,30,45.36,2247.8,2850,0.7887,17.73,24.0,0.7388,4.74,0.1975,35174.95,0.0,0.0,0.0,986.2513,2810816.215,-552448.415,Normal
2025-03-23,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,86848.85,2303744.53,-391198.1148,-0.1452,41,31,-1.8528,31,35.87,2283.67,2850,0.8013,13.71,24.0,0.5712,9.37,0.3904,56427.01,0.0,0.0,0.0,1008.7905,2875052.8362,-488211.7938,Medium
2025-03-24,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,64355.52,2368100.05,-365018.5986,-0.1336,41,32,-1.3182,32,32.35,2316.02,2850,0.8126,17.72,24.0,0.7383,3.3,0.1375,26038.93,1.0,1.0,0.0,1022.4869,2914087.591,-449177.039,Medium
2025-03-25,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,78360.77,2446460.82,-444825.6736,-0.1539,41,33,-2.2463,33,134.03,2450.05,2850,0.8597,15.73,24.0,0.6554,5.49,0.2288,44743.57,0.0,0.0,0.0,998.5351,2845824.9166,-517439.7134,Normal
2025-03-26,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,71151.89,2517612.71,-439334.1499,-0.1486,41,34,-2.0468,34,55.64,2505.69,2850,0.8792,17.31,24.0,0.7212,3.95,0.1646,35598.36,0.0,0.0,0.0,1004.7583,2863561.0245,-499703.6055,Normal
2025-03-27,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,80784.65,2598397.36,-420882.0044,-0.1394,41,35,-1.8066,35,52.82,2558.51,2850,0.8977,17.31,24.0,0.7212,4.35,0.1812,32070.78,0.0,0.0,0.0,1015.5901,2894431.7106,-468832.9194,Normal
2025-03-28,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,76842.28,2675239.64,-540359.9714,-0.168,41,36,-3.1999,36,166.36,2724.87,2850,0.9561,18.41,24.0,0.7671,0.0,0.0,0.0,0.0,0.0,0.0,981.7862,2798090.5416,-565174.0884,Normal
2025-03-29,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,71932.55,2747172.19,-585244.8128,-0.1756,41,37,-3.624,37,98.99,2823.86,2850,0.9908,21.31,24.0,0.8879,0.0,0.0,0.0,0.0,0.0,0.0,972.8429,2772602.3038,-590662.3262,Normal
2025-03-30,JOB0004,WELL004,Clearwater 04,Clearwater,Alberta,Horizontal,RIG004,Rig 31,CON004,Summit Cementing,Production,3363264.63,70491.74,2817663.93,-545600.7,-0.1622,41,38,-3.0,38,26.15,2850.01,2850,1.0,19.77,24.0,0.8238,0.0,0.0,0.0,0.0,0.0,0.0,988.6505,2817663.93,-545600.7,Normal
2025-03-09,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Surface,5266456.28,43770.39,43770.39,-482.4718,0.0,47,1,0.6051,1,30.25,30.25,3600,0.0084,19.98,24.0,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,1446.955,5266456.28,0.0,Normal
2025-03-10,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Surface,5266456.28,46136.98,89907.37,-155436.3474,0.0,47,2,-0.1895,2,137.46,167.71,3600,0.0466,23.09,24.0,0.9621,0.0,0.0,0.0,0.0,0.0,0.0,536.0883,5266456.28,0.0,Normal
2025-03-11,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Surface,5266456.28,74080.81,163988.18,-317541.4725,0.0,47,3,-1.2974,3,161.45,329.16,3600,0.0914,11.36,24.0,0.4733,12.01,0.5004,70157.68,0.0,0.0,0.0,498.202,5266456.28,0.0,Medium
2025-03-12,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Surface,5266456.28,48639.52,212627.7,-424320.929,-0.6662,47,4,-1.6844,4,106.24,435.4,3600,0.1209,19.88,24.0,0.8283,0.0,0.0,0.0,0.0,0.0,0.0,488.3503,1758060.9095,-3508395.3705,Normal
2025-03-13,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,53525.93,266153.63,-547440.72,-0.6729,47,5,-2.2608,5,120.75,556.15,3600,0.1545,17.71,24.0,0.7379,5.08,0.2117,29540.26,0.0,0.0,0.0,478.5645,1722832.0921,-3543624.1879,Normal
2025-03-14,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,54425.25,320578.88,-582179.5007,-0.6449,47,6,-2.0566,6,60.95,617.1,3600,0.1714,18.68,24.0,0.7783,3.45,0.1438,27274.81,0.0,0.0,0.0,519.4926,1870173.3398,-3396282.9402,Normal
2025-03-15,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,50434.55,371013.43,-621991.5306,-0.6264,47,7,-1.862,7,61.69,678.79,3600,0.1886,16.73,24.0,0.6971,3.73,0.1554,20781.42,0.0,0.0,0.0,546.5806,1967690.0779,-3298766.2021,Normal
2025-03-16,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,48591.92,419605.35,-722674.3881,-0.6327,47,8,-2.1942,8,102.04,780.83,3600,0.2169,14.67,24.0,0.6112,4.88,0.2033,28123.38,0.0,0.0,0.0,537.3837,1934581.4838,-3331874.7962,Normal
2025-03-17,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,56841.02,476446.37,-733902.3155,-0.6064,47,9,-1.8016,9,46.53,827.36,3600,0.2298,16.69,24.0,0.6954,5.2,0.2167,40941.08,0.0,0.0,0.0,575.8634,2073108.3591,-3193347.9209,Normal
2025-03-18,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,57835.41,534281.78,-815452.4484,-0.6042,47,10,-2.0456,10,95.28,922.64,3600,0.2563,15.77,24.0,0.6571,6.78,0.2825,63890.8,0.0,0.0,0.0,579.0794,2084685.6932,-3181770.5868,Medium
2025-03-19,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,47511.5,581793.28,-947951.3498,-0.6197,47,11,-2.6521,11,123.05,1045.69,3600,0.2905,19.43,24.0,0.8096,0.0,0.0,0.0,0.0,0.0,0.0,556.3726,2002941.4148,-3263514.8652,Normal
2025-03-20,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,45844.44,627637.72,-1066698.2976,-0.6296,47,12,-3.1209,12,112.51,1158.2,3600,0.3217,23.11,24.0,0.9629,0.0,0.0,0.0,0.0,0.0,0.0,541.9079,1950868.4096,-3315587.8704,Normal
2025-03-21,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,46272.18,673909.9,-1047138.7542,-0.6084,47,13,-2.3593,13,18.26,1176.46,3600,0.3268,19.26,24.0,0.8025,0.0,0.0,0.0,0.0,0.0,0.0,572.8286,2062182.8536,-3204273.4264,Normal
2025-03-22,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,49380.77,723290.67,-1096167.5714,-0.6025,47,14,-2.2376,14,67.27,1243.73,3600,0.3455,17.24,24.0,0.7183,3.38,0.1408,24130.42,0.0,0.0,0.0,581.5496,2093578.5195,-3172877.7605,Normal
2025-03-23,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,64315.43,787606.1,-1144832.2577,-0.5924,47,15,-2.2459,15,77.23,1320.96,3600,0.3669,13.88,24.0,0.5783,9.21,0.3838,82227.48,0.0,0.0,0.0,596.2377,2146455.5778,-3120000.7022,Medium
2025-03-24,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,56746.92,844353.02,-1145080.0979,-0.5756,47,16,-1.7545,16,38.96,1359.92,3600,0.3778,15.15,24.0,0.6312,6.76,0.2817,60952.46,0.0,0.0,0.0,620.8843,2235183.5932,-3031272.6868,Medium
2025-03-25,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,57663.2,902016.22,-1171680.1983,-0.565,47,17,-1.5065,17,57.6,1417.52,3600,0.3938,16.87,24.0,0.7029,4.56,0.19,37565.4,0.0,0.0,0.0,636.334,2290802.5227,-2975653.7573,Normal
2025-03-26,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,76056.62,978072.84,-1181203.4929,-0.547,47,18,-1.2703,18,58.5,1476.02,3600,0.41,11.7,24.0,0.4875,11.91,0.4962,81737.02,0.0,0.0,0.0,662.642,2385511.1882,-2880945.0918,Medium
2025-03-27,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,49179.15,1027251.99,-1282001.3145,-0.5552,47,19,-1.6087,19,102.52,1578.54,3600,0.4385,19.74,24.0,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,650.7608,2342738.9639,-2923717.3161,Normal
2025-03-28,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,50538.51,1077790.5,-1354683.2524,-0.5569,47,20,-1.7084,20,84.23,1662.77,3600,0.4619,19.57,24.0,0.8154,0.0,0.0,0.0,0.0,0.0,0.0,648.1898,2333483.1636,-2932973.1164,Normal
2025-03-29,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,49079.65,1126870.15,-1436913.9123,-0.5605,47,21,-1.8803,21,89.76,1752.53,3600,0.4868,18.99,24.0,0.7912,3.59,0.1496,27569.75,0.0,0.0,0.0,642.9962,2314786.3603,-2951669.9197,Normal
2025-03-30,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,45467.43,1172337.58,-1538336.7254,-0.5675,47,22,-2.1912,22,100.41,1852.94,3600,0.5147,22.1,24.0,0.9208,0.0,0.0,0.0,0.0,0.0,0.0,632.6905,2277685.8873,-2988770.3927,Normal
2025-03-31,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,48036.17,1220373.75,-1606952.562,-0.5684,47,23,-2.2322,23,79.74,1932.68,3600,0.5369,22.08,24.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,631.4412,2273188.2671,-2993268.0129,Normal
2025-04-01,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,49089.26,1269463.01,-1714657.4087,-0.5746,47,24,-2.6315,24,107.18,2039.86,3600,0.5666,20.67,24.0,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,622.3285,2240382.5929,-3026073.6871,Normal
2025-04-02,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,49783.25,1319246.26,-1745465.5688,-0.5695,47,25,-2.3507,25,55.09,2094.95,3600,0.5819,18.81,24.0,0.7837,3.59,0.1496,23252.0,0.0,0.0,0.0,629.7268,2267016.6524,-2999439.6276,Normal
2025-04-03,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,51353.84,1370600.1,-1724730.3205,-0.5572,47,26,-1.624,26,20.93,2115.88,3600,0.5877,17.72,24.0,0.7383,5.33,0.2221,32986.06,0.0,0.0,0.0,647.7684,2331966.0661,-2934490.2139,Normal
2025-04-04,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,41461.39,1412061.49,-1732905.2809,-0.551,47,27,-1.067,27,33.93,2149.81,3600,0.5972,22.8,24.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,656.8308,2364590.9936,-2901865.2864,Normal
2025-04-05,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,74227.42,1486288.91,-1697122.9918,-0.5331,47,28,-0.4101,28,26.28,2176.09,3600,0.6045,8.95,24.0,0.3729,12.01,0.5004,106731.79,1.0,0.0,0.0,683.0089,2458832.1604,-2807624.1196,Medium
2025-04-06,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,43720.63,1530009.54,-1819485.9122,-0.5432,47,29,-0.8923,29,113.53,2289.62,3600,0.636,22.88,24.0,0.9533,0.0,0.0,0.0,0.0,0.0,0.0,668.2373,2405654.3636,-2860801.9164,Normal
2025-04-07,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,47966.98,1577976.52,-1833136.4706,-0.5374,47,30,-0.4422,30,42.12,2331.74,3600,0.6477,17.2,24.0,0.7167,3.63,0.1512,27998.42,0.0,0.0,0.0,676.7378,2436255.9599,-2830200.3201,Normal
2025-04-08,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,71773.43,1649749.95,-1816880.2673,-0.5241,47,31,0.0624,31,37.95,2369.69,3600,0.6582,8.16,24.0,0.34,12.39,0.5162,109532.76,0.0,0.0,0.0,696.1881,2506277.1164,-2760179.1636,Medium
2025-04-09,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,47740.8,1697490.75,-1847302.4559,-0.5211,47,32,0.3648,32,53.43,2423.12,3600,0.6731,20.76,24.0,0.865,0.0,0.0,0.0,0.0,0.0,0.0,700.5393,2521941.4226,-2744514.8574,Normal
2025-04-10,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,57056.67,1754547.42,-1873192.4723,-0.5164,47,33,0.6246,33,56.7,2479.82,3600,0.6888,17.53,24.0,0.7304,5.97,0.2488,39124.26,0.0,0.0,0.0,707.5302,2547108.545,-2719347.735,Normal
2025-04-11,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,67084.88,1821632.3,-1876926.8002,-0.5075,47,34,0.9926,34,48.41,2528.23,3600,0.7023,11.31,24.0,0.4712,11.04,0.46,82356.61,0.0,0.0,0.0,720.5168,2593860.6377,-2672595.6423,Medium
